Protocol,Source IP,Destination IP,Source MAC,Destination MAC,Packets,Time,label
ICMP,136.82.2.142,37.208.97.126,B4:8C:F2:CB:ED:7D,B4:98:6D:40:4F:CE,49,57.86379687153638,0
DNS,74.225.182.168,6.153.113.185,8D:E3:17:10:C0:48,96:63:C3:7E:22:71,23,51.210218934380315,0
DNS,49.138.68.84,116.254.38.124,99:5F:6F:E1:FD:28,CE:7F:00:5C:75:5B,40,95.31521652846682,0
ARP,120.51.213.87,216.172.179.205,36:EE:1F:4F:74:8C,F9:35:32:BE:07:37,198,58.98911016491999,1
HTTP,174.29.215.128,161.250.155.208,13:0A:42:F8:AD:7B,CF:83:00:E0:98:2D,22,23.47155990862705,0
ICMP,201.99.255.199,140.21.207.176,31:04:39:6F:7F:24,E5:7C:98:FF:8D:4C,46,37.70608632040475,0
HTTP,121.70.211.4,173.188.36.38,D0:C6:F9:20:F5:3B,67:1E:F3:8B:5F:41,35,57.78640070243759,0
HTTP,209.40.176.37,202.54.79.108,AA:6D:8F:FD:55:DD,3D:FD:15:63:6E:BC,33,32.13949943053864,0
ICMP,224.145.36.133,84.67.236.118,11:E2:19:16:20:25,9D:94:82:98:A9:C0,5,68.00633331289731,0
HTTP,98.74.85.26,55.80.146.40,03:88:A4:D5:D1:FF,13:04:45:10:CB:22,3,75.88489536412119,0
ARP,106.167.72.5,136.186.42.158,1A:80:7E:05:AB:C6,1A:80:7E:05:AB:C6,105,84.06644175182271,1
HTTP,157.212.206.187,179.235.142.170,8E:79:F4:AB:65:5A,3A:FF:55:57:7A:0E,26,59.60243901040631,0
DNS,70.214.176.106,228.113.226.225,1A:0F:95:A4:4F:1B,38:E9:80:DE:24:50,30,18.995666477539373,0
DNS,33.161.20.18,223.100.118.169,21:4A:64:8F:17:D7,C3:BD:BA:31:43:D5,41,55.68742460432225,0
DNS,84.149.93.202,129.37.86.211,DC:CD:05:82:30:F0,27:17:AD:3D:BA:E8,34,23.538301576502086,0
HTTP,138.224.126.24,83.30.42.37,1D:48:5E:40:DB:40,2C:87:56:0D:16:A0,6,45.325378445495765,0
ICMP,28.221.165.194,128.120.36.62,D6:17:FA:B8:BC:03,EC:03:94:D6:E8:AD,16,52.635914375571915,0
DNS,240.128.148.163,114.28.63.247,BC:AE:EB:70:C2:85,B7:1A:47:AE:5D:1B,5,60.96516395575723,0
ARP,7.175.191.151,162.190.7.57,2F:4E:50:75:FC:04,2F:4E:50:75:FC:04,166,79.15954739210086,1
ICMP,227.33.33.211,8.14.99.232,87:E9:F4:A0:4A:A2,C3:17:D5:1E:DB:6A,17,90.42037378183358,0
ARP,165.141.229.16,47.146.94.23,65:B6:EA:3E:94:58,5C:85:C7:A7:F1:4C,171,98.28569589066899,1
ARP,231.223.116.125,100.19.135.36,7A:CF:D3:A1:57:8F,CB:C6:84:8C:0C:FB,57,5.7716993614396745,1
ARP,158.203.90.194,226.145.136.69,CE:B9:DD:54:11:38,61:BB:CA:3D:CF:DA,72,70.07532657998247,1
ARP,118.222.69.74,82.225.224.68,6B:97:F6:05:22:B7,6B:97:F6:05:22:B7,145,25.037135394013532,1
ARP,36.229.33.255,108.215.132.251,A5:7A:09:A9:CB:2C,A5:7A:09:A9:CB:2C,177,89.61184502312042,1
ARP,215.193.242.245,42.108.230.166,67:75:75:CE:9C:52,6E:B5:55:1B:95:AE,80,17.06871937257155,1
DNS,38.186.216.107,113.244.94.214,0A:B8:4F:B1:65:B6,A8:B5:31:D1:B9:54,13,91.86342807524377,0
ARP,154.92.222.203,114.123.46.62,97:3D:6A:64:52:97,97:3D:6A:64:52:97,192,46.484279929718966,1
ARP,209.89.109.146,247.135.193.228,71:94:47:31:5B:FC,71:94:47:31:5B:FC,67,18.728229142922025,1
ARP,76.74.128.202,226.65.4.132,55:B3:97:19:22:F8,55:B3:97:19:22:F8,81,30.438504840522253,1
ARP,157.38.103.121,2.32.31.192,6D:E9:8E:29:C6:01,6D:E9:8E:29:C6:01,167,82.03968586752167,1
DNS,112.50.146.120,174.160.123.9,DA:D9:89:45:85:B1,60:18:C6:E4:D5:5C,38,13.626078014390576,0
ARP,76.11.123.213,132.11.239.38,13:C2:83:06:37:0F,13:C2:83:06:37:0F,58,11.210888681622288,1
ARP,105.196.206.52,64.209.85.252,D3:47:81:0F:6C:F9,D3:47:81:0F:6C:F9,157,2.995664454258895,1
HTTP,107.0.18.157,154.69.191.237,FC:13:24:6D:FB:B4,AC:37:8B:E6:7C:D0,1,18.797949705553307,0
HTTP,72.115.181.40,132.173.43.185,38:E8:54:16:CD:2A,E6:F0:4D:44:13:AC,24,68.58981223465692,0
ARP,40.60.189.127,80.145.47.203,A4:61:F9:3F:17:FA,05:93:2B:CC:BB:70,64,68.72991901486955,1
ARP,128.56.137.50,193.107.160.83,2F:E7:62:AA:91:6F,2F:E7:62:AA:91:6F,54,4.130967998507796,1
HTTP,48.226.163.153,135.102.239.54,00:4C:C4:72:17:58,05:B8:27:DB:32:92,18,11.395306006511108,0
HTTP,177.32.160.109,120.58.134.231,F2:5A:AF:3A:1C:A9,BD:DD:93:C3:17:27,16,58.72769326116347,0
ARP,86.181.242.227,57.169.5.160,F3:89:CF:0D:96:9D,1A:B9:E0:5B:B3:5C,185,34.95735146627141,1
ICMP,166.154.213.22,11.23.132.51,09:53:93:3A:43:58,D6:A0:67:6E:B8:DB,35,5.785277415783274,0
HTTP,7.107.134.204,110.61.20.157,F3:00:3A:92:EE:1D,5B:D9:24:92:D9:46,42,21.656058568681658,0
ICMP,56.197.200.9,251.227.63.91,4C:94:86:49:4B:EA,4B:5E:44:BA:EF:64,47,20.604561562280786,0
ARP,111.216.50.31,85.113.60.102,5D:CF:EC:48:36:E7,77:D5:9A:39:CC:0D,56,48.17996212607256,1
ARP,106.147.187.205,86.61.93.242,AF:BE:E2:92:00:10,C5:95:42:C2:DC:16,147,34.40468865254039,1
ARP,209.183.189.234,126.216.251.141,67:16:93:27:3A:A4,67:16:93:27:3A:A4,56,20.168069590055758,1
ARP,232.26.226.239,216.118.11.133,8E:D8:A9:9D:A0:BA,C2:D4:CE:16:FE:DF,129,32.26571460916491,1
ARP,144.59.6.15,192.175.229.162,68:8E:B7:16:66:73,68:8E:B7:16:66:73,118,24.035187695527107,1
ICMP,49.171.95.193,106.33.81.67,29:06:57:36:E3:FC,21:98:E3:6A:AC:5B,45,52.70596646707805,0
ARP,113.70.93.109,50.26.26.252,93:DE:99:AB:78:8C,5C:2E:0C:4D:2B:2F,115,94.85726225884623,1
HTTP,149.89.92.205,125.207.55.51,12:61:EF:36:F3:C1,DF:5E:B4:EB:11:C4,23,89.8868766296225,0
DNS,59.97.114.106,210.74.55.172,D7:A0:B4:C8:E5:88,BA:2A:64:6E:16:BB,43,23.50244587868695,0
ARP,136.237.34.248,190.195.187.254,E2:D6:65:FC:8E:91,E6:A6:E8:F6:6E:25,59,34.772205188559035,1
ARP,34.32.130.149,207.21.60.190,11:28:AD:D1:D1:E5,4D:BB:A9:93:8B:69,56,15.022081438150137,1
ARP,251.173.75.175,83.140.232.8,FA:F9:4A:5E:57:C0,60:F2:4F:92:39:23,154,12.012774809012761,1
ARP,103.207.45.14,107.249.31.139,6D:D5:B8:EE:B4:F4,9B:4B:45:02:40:55,107,39.489133338826576,1
DNS,24.42.14.114,111.116.180.15,44:23:B2:D0:E6:D8,B1:8A:28:AB:A4:7C,18,68.93352496811892,0
ARP,124.151.249.241,171.252.231.33,3D:D0:7C:80:A7:3D,3D:D0:7C:80:A7:3D,176,98.25606371967176,1
ARP,228.106.250.84,231.107.74.113,E8:4B:F7:9D:B3:37,83:A5:9A:02:3C:BB,146,64.9530177479294,1
HTTP,33.207.124.208,12.178.129.188,72:4E:86:A4:BE:B6,C3:B5:86:83:61:8E,33,81.10033285642201,0
ICMP,119.6.166.94,95.110.130.150,63:7D:36:8F:31:6A,FF:2B:5C:49:33:38,38,61.842579226312,0
ICMP,139.175.223.75,74.127.132.90,6A:36:44:2F:CD:91,62:1B:F6:E6:39:E3,34,35.087581048114416,0
ARP,81.92.169.156,132.93.250.143,87:2F:03:C4:31:E7,87:2F:03:C4:31:E7,142,81.3547840534598,1
HTTP,114.114.155.58,51.118.43.5,87:9E:25:BC:84:A5,80:EB:27:8E:3C:0C,26,43.76327660335947,0
ARP,134.233.28.2,65.119.88.144,B1:69:19:65:B4:0D,37:7F:D3:37:C4:4E,173,91.6919597604529,1
ICMP,193.21.208.113,152.184.176.35,A1:C3:04:1D:42:42,50:0B:8D:07:4B:26,11,76.08922882234334,0
DNS,149.155.186.16,222.48.77.203,DD:36:F5:8D:2F:43,2F:5B:67:CB:95:24,39,77.60273734950154,0
ARP,136.92.40.26,52.228.98.251,BE:B8:80:40:DD:58,BE:B8:80:40:DD:58,103,69.88057251220427,1
ARP,11.24.87.0,56.141.160.14,0D:F6:C7:9B:88:15,CE:A4:73:10:4A:F5,187,82.27523094691249,1
HTTP,47.52.205.19,103.147.32.253,A1:3D:B0:3B:4C:D9,C7:31:5F:EF:C9:A9,22,25.620747958741262,0
ARP,100.59.158.139,246.239.175.90,08:37:67:7D:04:5B,8C:AB:F9:71:F0:BD,113,63.82683547540704,1
ARP,186.97.66.60,225.178.156.138,7B:1A:79:3D:4C:6E,E1:3F:44:6F:60:F5,118,56.9897366799487,1
ARP,249.104.228.105,26.59.162.2,89:D2:E4:82:23:C1,89:D2:E4:82:23:C1,112,71.41746502507219,1
ARP,27.235.88.145,252.15.94.24,D5:FB:16:0C:C3:A8,D5:FB:16:0C:C3:A8,181,89.13474605460611,1
ARP,242.109.173.9,37.37.15.213,35:22:4C:09:B7:B7,35:22:4C:09:B7:B7,187,45.50626370026721,1
ICMP,115.7.210.162,129.30.242.187,F0:7B:7A:E9:D3:D5,08:E1:8A:23:F2:43,11,22.348178223759675,0
ARP,161.108.129.8,150.210.200.124,E9:27:8F:03:07:4E,E9:27:8F:03:07:4E,134,49.66833543066355,1
ARP,146.97.13.70,105.218.94.78,80:D4:7E:9D:A5:8D,80:D4:7E:9D:A5:8D,195,22.108718733016484,1
ARP,27.3.97.249,6.47.117.10,93:0D:01:79:C1:80,CD:29:A6:10:64:F3,61,16.072343440718917,1
ICMP,207.136.198.24,42.132.184.242,8D:40:CF:02:6B:19,4A:2C:27:F5:A6:86,36,21.78246459575952,0
DNS,127.201.67.22,164.66.128.98,9A:81:FE:CA:C1:D5,30:C2:79:12:BF:B1,13,46.69461593480688,0
ARP,31.109.192.223,213.212.235.67,2A:85:A5:74:93:88,56:58:8A:5B:96:BD,105,65.70285620864003,1
ARP,215.78.102.204,194.246.203.147,2A:43:10:C3:B0:75,30:2D:C4:F7:D9:81,187,95.83938386636606,1
ARP,145.228.90.164,130.255.109.185,9F:B4:78:B1:28:B1,9F:B4:78:B1:28:B1,55,51.627849769908465,1
ARP,85.252.222.191,56.175.164.56,D2:59:2F:4C:A6:B3,B9:CD:76:90:CA:63,98,90.02102162737596,1
HTTP,56.22.156.179,162.243.57.121,BC:85:EB:29:97:CC,7D:7D:2E:3F:8A:E8,48,25.88173693429432,0
DNS,31.3.52.232,41.142.96.28,1B:00:9E:AE:4D:D1,FC:2C:17:ED:17:6A,2,28.405080147687944,0
DNS,224.18.75.161,142.64.77.100,1E:F3:B3:1E:46:FC,01:1C:66:06:25:74,31,40.479485349325685,0
DNS,172.44.55.110,18.224.32.212,40:4E:18:05:54:FC,CD:8C:6E:4C:8A:33,15,82.30591070389897,0
ARP,92.26.85.69,142.233.166.129,CC:B5:BB:95:37:60,7B:16:10:B6:6A:BF,130,81.31104028546163,1
ARP,34.24.249.76,244.73.254.180,17:63:28:F2:BC:63,E9:A3:68:FE:1B:84,196,87.7009396381344,1
ARP,66.10.40.203,155.112.222.239,BC:F3:E0:CC:79:E9,BC:F3:E0:CC:79:E9,173,60.24020774064673,1
ARP,116.251.110.209,91.45.187.12,D1:04:02:53:FE:9D,9C:BB:4D:38:F0:7C,82,36.21634339493674,1
HTTP,77.152.200.177,199.150.212.52,77:F5:B9:8B:06:D0,FB:53:FE:E7:7B:E6,20,25.52380439616364,0
HTTP,73.215.209.155,242.108.110.201,5F:B4:32:1A:63:2E,3B:71:C4:9F:5F:55,9,35.21020605250551,0
HTTP,144.138.76.132,96.160.5.187,B2:08:B9:34:1E:EB,2E:A0:02:4E:F1:C6,44,0.46703708740866157,0
DNS,57.132.224.137,174.225.75.87,D4:11:40:01:5F:26,8F:20:25:66:98:1D,17,91.57246355852219,0
HTTP,96.62.104.151,70.124.242.200,D1:21:FB:D9:D3:F3,79:11:91:7B:57:61,6,90.00376146003703,0
HTTP,9.122.217.197,237.48.170.81,37:16:5E:CF:6C:26,6F:C2:4E:5C:5D:18,34,12.30679535292153,0
HTTP,208.233.142.85,222.173.204.16,05:92:57:14:23:44,03:0D:8E:E3:10:C3,26,64.78347489439723,0
ICMP,163.236.124.44,196.157.68.192,9B:8F:D4:85:50:84,0A:E5:21:E9:5C:56,48,47.311302373759965,0
HTTP,121.253.142.163,180.93.181.69,47:5C:7B:BF:60:7F,14:88:4D:88:A0:26,11,52.26637866486327,0
ARP,163.45.154.78,79.154.240.140,FA:EB:F0:10:A7:CA,D1:D7:F4:89:81:54,138,68.46668401148992,1
ICMP,4.231.189.180,71.9.165.255,04:85:BD:32:80:C0,F9:52:4F:4B:D3:34,40,77.24262805895717,0
ARP,8.193.21.245,247.3.127.163,AF:22:6C:8F:09:94,A9:1E:19:EB:12:BC,185,9.06522992669464,1
ICMP,149.57.158.45,214.199.199.102,40:F8:33:B7:30:C0,55:44:7E:34:DD:D5,3,50.60897227823313,0
DNS,178.182.108.133,58.157.57.209,8B:46:E5:25:47:60,6A:A3:B1:58:A3:13,7,20.89479768035043,0
ARP,1.136.124.233,144.186.49.134,5D:AC:B6:65:77:7E,5D:AC:B6:65:77:7E,151,59.0122947041525,1
HTTP,193.113.227.44,247.156.118.244,D6:A5:A9:23:0E:B6,7A:7E:0A:EA:63:9E,22,42.28498654045644,0
HTTP,199.231.205.202,27.232.10.248,E2:FE:EE:C4:E1:F9,3D:FB:4E:8D:3E:FF,47,73.67783737437811,0
ARP,29.56.129.187,33.240.156.87,CF:82:8F:A1:7C:5C,CF:82:8F:A1:7C:5C,72,90.21209135367775,1
ARP,167.90.182.236,65.189.114.110,89:04:A1:81:54:BE,42:99:8C:03:3A:38,159,88.43232266008584,1
ICMP,229.46.41.210,251.208.248.134,4F:E4:02:A2:E9:DB,50:74:A6:80:AA:83,5,57.95037913238613,0
ICMP,215.5.45.128,8.254.131.158,CE:34:92:B0:3E:AF,1E:57:03:4B:0D:BC,24,32.7686273313916,0
HTTP,46.232.218.49,227.159.200.31,C1:4E:AD:4C:BA:9D,34:8C:14:C7:CC:9C,1,60.11538660601568,0
HTTP,202.68.186.182,58.251.216.242,5E:0E:D8:A4:C0:0F,AE:EF:49:51:12:44,49,40.820600882231574,0
ARP,62.61.146.154,172.33.179.113,54:58:44:2D:F6:49,54:58:44:2D:F6:49,82,53.875318653448964,1
ARP,174.218.229.188,195.19.248.156,A1:3B:28:B4:A9:9C,A1:3B:28:B4:A9:9C,80,18.23294798987852,1
DNS,223.243.203.150,22.0.213.9,34:65:59:78:E2:99,16:8E:75:1A:0F:A6,14,81.4628490154861,0
ICMP,91.156.126.154,155.141.211.215,CB:D1:7A:10:7D:E0,51:30:0E:4E:BD:1F,31,47.95911811695295,0
ARP,40.244.238.229,106.215.220.210,F2:DF:3A:F0:5B:7A,55:3F:E1:69:79:05,68,33.536564254059456,1
ARP,52.181.33.47,111.9.236.148,1F:BF:66:A9:13:4B,1F:BF:66:A9:13:4B,65,22.104897062247154,1
ARP,60.6.96.105,197.251.5.254,B8:28:94:28:DA:31,B8:28:94:28:DA:31,172,81.18851736161584,1
ARP,178.174.163.44,164.196.75.69,13:A4:54:12:77:81,13:A4:54:12:77:81,77,7.557217812895434,1
HTTP,222.246.131.183,217.141.103.105,BA:9F:26:6D:BA:6C,24:23:29:03:15:E5,9,73.80685947352417,0
ARP,204.6.108.204,48.200.99.41,1E:C6:C2:AE:5D:99,0E:D9:B3:14:69:8F,67,71.33724613302694,1
ARP,77.84.138.212,211.244.145.50,AA:E1:D5:B7:9E:CF,90:CE:F9:A3:4D:A5,95,69.50402322678333,1
ICMP,68.94.59.231,213.15.192.134,91:0D:D1:99:76:CE,DB:D8:1E:D0:4C:05,28,57.36137314361862,0
ARP,8.31.115.151,14.181.46.1,32:75:67:57:E6:6C,3A:F8:97:EB:57:E9,68,97.32846839333357,1
DNS,124.151.200.193,2.192.234.195,AA:4A:9E:59:96:EE,B3:39:84:23:35:C1,35,1.1991136830712956,0
ARP,123.124.218.124,131.96.223.100,C2:53:33:32:27:2A,C2:53:33:32:27:2A,164,69.98142214801332,1
HTTP,216.243.75.146,38.176.189.147,08:7C:EE:8C:08:01,A5:79:85:A5:B7:D1,44,3.705361039244004,0
ARP,132.117.218.159,48.236.199.152,6F:3B:F7:D1:72:1A,28:54:CD:59:3F:E8,172,77.0786745506141,1
ICMP,43.114.235.35,16.211.145.161,79:B5:CD:3B:28:B5,08:D9:31:55:73:96,29,49.68743315779825,0
HTTP,140.28.178.126,121.9.227.130,7E:EB:05:1E:3C:BF,FB:04:F6:D5:24:F0,47,58.22418371340525,0
DNS,51.75.178.26,128.50.105.68,B8:A5:D7:DB:BB:C8,3B:6E:23:21:B6:C5,7,23.135479957188643,0
ICMP,139.163.29.38,251.34.222.67,E9:E6:5F:F8:08:89,A4:D2:0A:80:B1:76,2,89.09322780340347,0
HTTP,227.111.247.58,156.242.94.132,6C:22:CD:4D:B7:AC,70:F8:39:29:38:D0,38,30.999222172116614,0
ARP,91.230.186.12,232.193.200.26,45:29:50:59:34:4C,D1:4C:07:C5:04:A2,178,99.47922279128338,1
ARP,58.100.196.223,242.7.36.200,EA:0C:5C:A8:83:83,EA:0C:5C:A8:83:83,118,54.1492689728273,1
ARP,161.180.232.215,32.28.182.254,60:77:E9:E1:91:09,60:77:E9:E1:91:09,71,12.427300199163815,1
ARP,232.38.211.129,1.203.216.113,09:4F:01:5C:F5:D0,E2:84:92:EA:FD:03,149,83.91628207689482,1
HTTP,35.148.120.124,134.171.244.56,9E:F4:51:AE:86:36,A5:29:C2:C5:07:45,18,15.54465798208492,0
HTTP,36.29.171.188,185.27.251.126,F6:BE:E4:E9:18:80,47:51:0E:8B:0C:17,41,12.996957682437738,0
HTTP,160.143.66.248,89.80.13.114,71:E1:74:00:A5:F4,23:54:FE:D6:87:B1,25,52.11047445155065,0
HTTP,149.53.239.95,201.187.205.196,7F:6B:95:C4:E9:C7,59:0D:5D:71:97:8D,25,37.11798307671119,0
ARP,56.22.129.237,53.156.177.249,57:13:13:A4:D5:62,57:13:13:A4:D5:62,146,83.54776599198354,1
ARP,12.53.229.194,225.144.252.245,C3:6F:3E:F1:EA:DD,C3:6F:3E:F1:EA:DD,86,83.39997695329477,1
ARP,229.9.201.199,70.134.51.199,4C:0A:5B:1E:DE:38,2F:2A:32:43:56:39,103,10.088616545608087,1
ARP,212.109.195.56,216.11.152.38,11:1D:96:AC:E0:86,11:1D:96:AC:E0:86,121,43.881869230161755,1
HTTP,135.146.65.35,203.180.31.11,D6:D6:C6:DC:78:87,BE:74:44:D3:55:FE,24,26.780184007754414,0
DNS,66.57.26.175,149.134.133.37,49:27:34:A4:18:8E,E1:DE:27:81:EE:A4,21,15.576856667281225,0
ARP,181.232.40.20,11.26.185.250,95:BC:5D:A3:AF:A0,AD:D4:F3:69:E6:F5,136,43.833526518339326,1
ARP,57.81.233.218,114.183.181.232,1D:73:80:81:61:C9,D6:8F:54:38:5E:B1,92,44.176585948705736,1
ARP,72.179.243.81,81.138.88.38,2B:30:BB:20:0B:D3,85:52:9E:26:17:B7,112,87.24329606949924,1
DNS,172.222.82.43,158.179.244.29,FE:F3:8C:54:E1:13,D1:65:FE:CC:A1:B2,40,83.29743559367492,0
DNS,170.8.66.122,122.39.180.165,1F:24:0E:16:F9:1C,97:2F:41:EE:2A:DB,41,29.428406730658065,0
DNS,81.109.239.66,123.72.202.201,7F:93:CF:42:A6:9B,43:B2:DB:B2:E0:F8,1,69.05438280221117,0
ARP,255.165.144.34,145.160.148.141,C6:4E:AB:00:46:B4,C6:4E:AB:00:46:B4,149,43.39612608530382,1
ARP,245.154.197.255,129.80.2.230,05:E3:76:BA:58:D1,EB:42:EE:C1:18:B4,50,23.87127778788973,1
DNS,5.86.221.237,30.21.236.10,4D:1A:B1:83:EE:65,FD:30:BD:2D:4A:E8,48,87.12468219329281,0
ARP,142.86.89.231,59.149.195.65,CA:9D:5E:C2:4A:FE,CA:9D:5E:C2:4A:FE,111,55.42698158022987,1
ICMP,164.200.119.65,194.187.32.34,B3:62:75:B5:87:23,B3:8B:40:70:9D:EE,48,1.2531833094558187,0
ARP,54.171.152.249,213.44.147.53,1E:06:F2:74:88:8C,1E:06:F2:74:88:8C,59,42.41479020990673,1
DNS,81.221.28.251,220.197.225.102,06:19:71:74:36:10,95:7F:F9:B3:22:39,45,27.032932766890273,0
ICMP,71.28.199.133,241.229.110.24,D7:EC:61:E4:3E:C6,57:15:AA:F5:2B:05,50,94.32440484031571,0
HTTP,124.134.132.4,69.233.156.75,B6:5D:AA:DC:93:77,51:E2:29:DA:FE:94,25,43.27522387006007,0
HTTP,15.134.21.81,150.52.113.218,2A:C5:57:EE:11:24,F8:E5:E6:9C:7D:DC,2,48.47358809914236,0
ARP,45.26.27.32,223.0.165.253,10:49:4F:FC:54:A3,76:2C:BF:39:9B:9F,189,17.932186015971418,1
HTTP,148.117.163.69,218.37.244.215,65:86:99:69:EE:2C,14:C3:C4:84:7D:92,34,70.23364926651196,0
DNS,240.195.30.249,219.122.151.75,8C:E5:C9:97:D5:32,04:EA:9D:67:E0:12,29,9.851387541471702,0
DNS,86.226.111.220,25.44.254.202,68:BD:D7:24:75:62,84:93:D9:2A:D1:DF,5,77.49770098269381,0
ARP,14.112.113.17,105.211.209.54,3B:A8:FC:35:94:F1,62:D6:EA:9E:0C:67,135,98.01080000407045,1
HTTP,125.34.219.142,75.208.240.6,18:7D:D2:1D:C8:DD,1C:82:45:2A:1F:CE,40,42.60368741163193,0
ARP,249.28.201.199,39.56.15.90,FB:0E:B9:42:58:E9,4A:77:25:51:F5:EF,176,26.956183174375102,1
ARP,22.38.246.218,100.241.217.15,77:2B:58:92:9D:B7,2B:8A:70:12:4E:1B,137,45.68598851734017,1
DNS,84.206.173.5,244.176.27.160,1E:A2:0B:A9:51:84,E4:5B:F9:AB:D3:11,19,51.42288886810976,0
HTTP,196.139.68.81,190.153.85.241,73:A8:B5:2D:6D:3D,0A:15:5B:39:B6:FA,7,44.71932257837754,0
ICMP,177.68.232.153,126.249.224.180,A5:0F:A3:02:7C:A0,C3:4B:22:2A:7E:C0,21,72.70891265689329,0
ARP,221.143.135.170,28.95.33.88,C4:12:E6:01:82:46,48:0C:8A:D1:21:5D,123,54.65751942976896,1
DNS,14.137.90.160,240.162.255.250,BF:D2:A2:20:F3:D2,58:28:DB:22:D7:07,3,76.38750516559074,0
ARP,229.70.248.28,26.199.22.126,35:9B:0A:4A:2E:7E,35:9B:0A:4A:2E:7E,107,71.20099122822857,1
ARP,24.229.212.4,13.210.10.64,64:E8:95:86:48:B7,64:E8:95:86:48:B7,183,89.59646428844272,1
ARP,121.126.190.13,210.169.229.8,4E:BF:1F:4C:53:99,9E:80:8C:80:32:4B,197,50.0097778842008,1
DNS,52.103.231.20,201.254.190.246,EB:CE:3F:C3:83:4C,3C:5B:E2:83:AE:67,4,95.37769727096303,0
ARP,184.254.73.237,21.32.199.6,24:D6:03:92:19:84,D3:DB:B2:AE:8C:EC,196,46.10276771345053,1
DNS,5.238.247.138,57.51.166.50,14:56:14:46:DB:DF,6A:03:84:2F:31:41,45,46.430209967638525,0
HTTP,247.93.174.19,204.213.187.139,59:8D:AF:85:2D:91,5B:C2:C1:A7:A8:B9,31,13.364654598361147,0
ARP,175.213.43.137,245.194.240.145,F8:7F:06:10:3C:E9,F8:7F:06:10:3C:E9,53,99.60747683124484,1
ARP,52.151.45.193,1.30.170.0,D1:34:E7:B8:F5:56,D1:34:E7:B8:F5:56,52,38.78142868429173,1
DNS,134.58.206.68,244.45.163.119,45:C4:3E:5F:6A:61,8E:DE:FE:AB:2A:76,5,36.97203481441055,0
ARP,49.89.68.4,93.245.35.161,46:44:33:64:41:BB,A9:B5:98:16:00:5C,153,56.73195051042862,1
ARP,126.70.217.139,129.147.199.166,62:23:8C:59:55:CD,62:23:8C:59:55:CD,58,80.57079337910208,1
DNS,22.174.83.112,218.101.172.236,F0:DD:75:D2:2C:9F,46:16:FE:43:52:99,35,3.6194553265058715,0
DNS,123.37.23.220,103.224.146.33,1E:53:33:95:A0:F3,C6:DA:C4:CB:3A:8C,36,31.615463983203384,0
ARP,31.106.116.62,12.217.62.198,50:81:7C:8E:58:AD,50:81:7C:8E:58:AD,197,82.5122138470168,1
ARP,31.102.248.108,230.78.158.210,59:9D:7C:4C:4D:69,59:9D:7C:4C:4D:69,144,93.95954539803603,1
DNS,202.34.43.15,98.32.156.80,84:51:E7:5C:2F:F0,16:89:68:B5:2F:99,10,19.189159032404735,0
ICMP,133.199.108.1,254.69.198.53,6A:CE:C4:C1:B8:70,82:15:E0:53:EC:7B,10,6.511852156389986,0
ICMP,105.192.136.15,122.140.2.219,7F:51:4D:1B:BD:41,72:53:C1:DA:7D:92,27,63.545029688080156,0
ICMP,91.254.210.165,59.155.150.90,BE:2A:3A:F2:E7:92,8B:FD:A9:4F:1E:B8,4,50.86410430324489,0
DNS,118.120.197.238,179.66.203.0,BF:F1:D9:8E:E8:2E,0F:F6:3C:3E:25:7F,19,61.899402412515606,0
HTTP,27.91.206.76,10.81.87.223,FE:81:9F:5B:C4:C6,F7:B7:B6:7A:A4:75,11,59.50201075979464,0
ARP,56.248.47.15,31.93.2.192,FF:92:E7:C7:53:8B,AE:41:C8:BD:3E:91,101,52.86112183379075,1
ARP,4.212.7.52,164.193.51.75,F2:6D:50:4C:3C:85,F2:6D:50:4C:3C:85,50,32.96765633600772,1
ARP,210.116.63.76,181.31.250.139,11:01:9C:9D:C8:C7,11:01:9C:9D:C8:C7,88,71.0310154566963,1
ARP,181.24.98.114,12.35.158.249,31:98:87:AC:94:FF,36:22:2B:92:0B:C6,177,32.74442424297689,1
DNS,241.225.204.125,144.168.20.42,61:8C:8F:31:F6:49,E8:D3:68:91:42:81,15,51.51621783369739,0
ARP,37.233.225.188,134.211.250.126,AD:C0:9E:D9:2C:94,AD:C0:9E:D9:2C:94,156,36.97799156482587,1
ARP,86.56.95.157,119.9.36.60,89:00:3D:14:80:63,89:00:3D:14:80:63,58,52.48598018654121,1
ICMP,208.166.192.49,20.153.14.185,F9:D6:16:A3:B5:37,E0:81:D1:BE:D6:7E,25,94.33349407670592,0
ARP,156.246.153.57,116.231.92.103,BD:33:FD:59:89:8D,BE:9F:24:28:9E:43,118,49.31115045316611,1
ARP,92.193.187.82,26.130.41.61,F0:10:3E:C6:0F:24,F0:10:3E:C6:0F:24,197,87.52860546078905,1
ARP,51.212.57.163,17.62.12.117,A7:C8:3A:C4:06:69,A7:C8:3A:C4:06:69,115,81.97217267715521,1
ARP,37.183.254.181,195.246.41.171,57:96:E0:F8:6E:21,57:96:E0:F8:6E:21,193,83.13630687800814,1
ARP,249.56.77.119,27.246.244.80,37:BE:C4:5A:D8:34,37:BE:C4:5A:D8:34,81,68.97576228631351,1
DNS,160.236.186.158,6.120.250.60,62:53:C8:F1:2C:76,21:E4:E9:09:0D:CC,25,32.49473575622115,0
ARP,200.215.196.176,41.232.79.35,DF:14:71:44:63:4D,2E:89:04:C1:A0:BF,105,95.40269707361313,1
